sampling_seed,arm,true_class,pred_class,rate_gen0,rate_gen9,delta,category
42,D,tree_cover,herbaceous_wetland,0.02280000038444996,0.020400000736117363,-0.002399999648332596,none
42,D,tree_cover,moss_lichen,0.015599999576807022,0.01769999973475933,0.0021000001579523087,none
42,D,shrubland,tree_cover,0.195700004696846,0.18330000340938568,-0.012400001287460327,persistence
42,D,shrubland,grassland,0.10849999636411667,0.08150000125169754,-0.02699999511241913,attenuation
42,D,shrubland,cropland,0.08510000258684158,0.08950000256299973,0.004399999976158142,persistence
42,D,shrubland,built_up,0.03790000081062317,0.04520000144839287,0.007300000637769699,none
42,D,shrubland,bare_sparse_vegetation,0.08879999816417694,0.08959999680519104,0.0007999986410140991,persistence
42,D,shrubland,permanent_water,0.009499999694526196,0.00800000037997961,-0.001499999314546585,none
42,D,shrubland,snow_and_ice,0.02019999921321869,0.012500000186264515,-0.007699999026954174,none
42,D,shrubland,herbaceous_wetland,0.08739999681711197,0.08229999989271164,-0.00509999692440033,persistence
42,D,shrubland,moss_lichen,0.050200000405311584,0.052000001072883606,0.0018000006675720215,persistence
42,D,grassland,tree_cover,0.0835999995470047,0.08479999750852585,0.0011999979615211487,persistence
42,D,grassland,shrubland,0.155799999833107,0.18209999799728394,0.02629999816417694,none
42,D,grassland,cropland,0.1193000003695488,0.1290999948978424,0.00979999452829361,persistence
42,D,grassland,built_up,0.0494999997317791,0.05490000173449516,0.0054000020027160645,none
42,D,grassland,bare_sparse_vegetation,0.12430000305175781,0.11289999634027481,-0.011400006711483002,persistence
42,D,grassland,permanent_water,0.01769999973475933,0.014399999752640724,-0.0032999999821186066,none
42,D,grassland,snow_and_ice,0.02449999935925007,0.020600000396370888,-0.003899998962879181,none
42,D,grassland,herbaceous_wetland,0.12319999933242798,0.121799997985363,-0.001400001347064972,persistence
42,D,grassland,moss_lichen,0.09669999778270721,0.10209999978542328,0.0054000020027160645,persistence
42,D,cropland,tree_cover,0.020500000566244125,0.019899999722838402,-0.0006000008434057236,none
42,D,cropland,shrubland,0.04540000110864639,0.04989999905228615,0.004499997943639755,none
42,D,cropland,grassland,0.08009999990463257,0.06340000033378601,-0.016699999570846558,persistence
42,D,cropland,built_up,0.05139999836683273,0.05530000105500221,0.0039000026881694794,persistence
42,D,cropland,bare_sparse_vegetation,0.03420000150799751,0.02800000086426735,-0.006200000643730164,none
42,D,cropland,permanent_water,0.006099999882280827,0.004800000227987766,-0.0012999996542930603,none
42,D,cropland,snow_and_ice,0.0007999999797903001,9.999999747378752e-05,-0.000699999975040555,none
42,D,cropland,herbaceous_wetland,0.039799999445676804,0.041099999099969864,0.0012999996542930603,none
42,D,cropland,moss_lichen,0.00139999995008111,0.00139999995008111,0.0,none
42,D,built_up,tree_cover,0.01600000075995922,0.01600000075995922,0.0,none
42,D,built_up,shrubland,0.015399999916553497,0.01810000091791153,0.0027000010013580322,none
42,D,built_up,grassland,0.009499999694526196,0.006899999920278788,-0.002599999774247408,none
42,D,built_up,cropland,0.03720000013709068,0.04450000077486038,0.007300000637769699,none
42,D,built_up,bare_sparse_vegetation,0.05209999904036522,0.03720000013709068,-0.014899998903274536,persistence
42,D,built_up,permanent_water,0.01080000028014183,0.007499999832361937,-0.003300000447779894,none
42,D,built_up,snow_and_ice,0.0,0.0,0.0,none
42,D,built_up,herbaceous_wetland,0.003700000001117587,0.0044999998062849045,0.0007999998051673174,none
42,D,built_up,moss_lichen,9.999999747378752e-05,9.999999747378752e-05,0.0,none
42,D,bare_sparse_vegetation,tree_cover,0.03519999980926514,0.03550000116229057,0.0003000013530254364,none
42,D,bare_sparse_vegetation,shrubland,0.0706000030040741,0.08020000159740448,0.009599998593330383,persistence
42,D,bare_sparse_vegetation,grassland,0.07329999655485153,0.06279999762773514,-0.010499998927116394,persistence
42,D,bare_sparse_vegetation,cropland,0.07490000128746033,0.08309999853372574,0.008199997246265411,persistence
42,D,bare_sparse_vegetation,built_up,0.13850000500679016,0.15449999272823334,0.015999987721443176,persistence
42,D,bare_sparse_vegetation,permanent_water,0.05860000103712082,0.05290000140666962,-0.005699999630451202,persistence
42,D,bare_sparse_vegetation,snow_and_ice,0.03500000014901161,0.032099999487400055,-0.002900000661611557,none
42,D,bare_sparse_vegetation,herbaceous_wetland,0.04610000178217888,0.05209999904036522,0.00599999725818634,none
42,D,bare_sparse_vegetation,moss_lichen,0.04610000178217888,0.04800000041723251,0.0018999986350536346,none
42,D,permanent_water,tree_cover,0.014700000174343586,0.016699999570846558,0.0019999993965029716,none
42,D,permanent_water,shrubland,0.00570000009611249,0.007499999832361937,0.0017999997362494469,none
42,D,permanent_water,grassland,0.0031999999191612005,0.002400000113993883,-0.0007999998051673174,none
42,D,permanent_water,cropland,0.013399999588727951,0.016599999740719795,0.003200000151991844,none
42,D,permanent_water,built_up,0.018799999728798866,0.02280000038444996,0.0040000006556510925,none
42,D,permanent_water,bare_sparse_vegetation,0.02449999935925007,0.02019999921321869,-0.00430000014603138,none
42,D,permanent_water,snow_and_ice,0.014600000344216824,0.01360000018030405,-0.0010000001639127731,none
42,D,permanent_water,herbaceous_wetland,0.07119999825954437,0.07329999655485153,0.0020999982953071594,persistence
42,D,permanent_water,moss_lichen,0.0035000001080334187,0.00559999980032444,0.0020999996922910213,none
42,D,snow_and_ice,tree_cover,0.00930000003427267,0.010700000450015068,0.0014000004157423973,none
42,D,snow_and_ice,shrubland,0.006599999964237213,0.011699999682605267,0.0050999997183680534,none
42,D,snow_and_ice,grassland,0.0010999999940395355,0.0010000000474974513,-9.999994654208422e-05,none
42,D,snow_and_ice,cropland,0.0003000000142492354,0.0003000000142492354,0.0,none
42,D,snow_and_ice,built_up,0.0008999999845400453,0.0010999999940395355,0.00020000000949949026,none
42,D,snow_and_ice,bare_sparse_vegetation,0.00430000014603138,0.0052999998442828655,0.0009999996982514858,none
42,D,snow_and_ice,permanent_water,0.016100000590085983,0.01850000023841858,0.002399999648332596,none
42,D,snow_and_ice,herbaceous_wetland,0.03269999846816063,0.03400000184774399,0.0013000033795833588,none
42,D,snow_and_ice,moss_lichen,0.05849999934434891,0.06239999830722809,0.003899998962879181,persistence
42,D,herbaceous_wetland,tree_cover,0.020800000056624413,0.02250000089406967,0.001700000837445259,none
42,D,herbaceous_wetland,shrubland,0.03660000115633011,0.04450000077486038,0.007899999618530273,none
42,D,herbaceous_wetland,grassland,0.031099999323487282,0.028300000354647636,-0.0027999989688396454,none
42,D,herbaceous_wetland,cropland,0.034699998795986176,0.04179999977350235,0.007100000977516174,none
42,D,herbaceous_wetland,built_up,0.005900000222027302,0.00800000037997961,0.0021000001579523087,none
42,D,herbaceous_wetland,bare_sparse_vegetation,0.018200000748038292,0.011500000022351742,-0.00670000072568655,none
42,D,herbaceous_wetland,permanent_water,0.09080000221729279,0.09059999883174896,-0.00020000338554382324,persistence
42,D,herbaceous_wetland,snow_and_ice,0.013899999670684338,0.006899999920278788,-0.00699999975040555,none
42,D,herbaceous_wetland,moss_lichen,0.05530000105500221,0.06459999829530716,0.009299997240304947,persistence
42,D,moss_lichen,tree_cover,0.006399999838322401,0.008200000040233135,0.0018000002019107342,none
42,D,moss_lichen,shrubland,0.010300000198185444,0.012900000438094139,0.0026000002399086952,none
42,D,moss_lichen,grassland,0.0038999998942017555,0.005499999970197678,0.001600000075995922,none
42,D,moss_lichen,cropland,0.001500000013038516,0.0,-0.001500000013038516,none
42,D,moss_lichen,built_up,0.0003000000142492354,0.0003000000142492354,0.0,none
42,D,moss_lichen,bare_sparse_vegetation,0.004999999888241291,0.003100000089034438,-0.001899999799206853,none
42,D,moss_lichen,permanent_water,0.008999999612569809,0.00839999970048666,-0.000599999912083149,none
42,D,moss_lichen,snow_and_ice,0.039799999445676804,0.03440000116825104,-0.005399998277425766,none
42,D,moss_lichen,herbaceous_wetland,0.04650000110268593,0.04859999939799309,0.0020999982953071594,none
123,A,tree_cover,shrubland,0.16590000689029694,0.15139999985694885,-0.014500007033348083,persistence
123,A,tree_cover,grassland,0.032999999821186066,0.03830000013113022,0.005300000309944153,none
123,A,tree_cover,cropland,0.025699999183416367,0.029600000008940697,0.00390000082552433,none
123,A,tree_cover,built_up,0.043800000101327896,0.04179999977350235,-0.0020000003278255463,none
123,A,tree_cover,bare_sparse_vegetation,0.02290000021457672,0.02419999986886978,0.0012999996542930603,none
123,A,tree_cover,permanent_water,0.007699999958276749,0.007499999832361937,-0.0002000001259148121,none
123,A,tree_cover,snow_and_ice,0.004100000020116568,0.00430000014603138,0.0002000001259148121,none
123,A,tree_cover,herbaceous_wetland,0.012900000438094139,0.016699999570846558,0.0037999991327524185,none
123,A,tree_cover,moss_lichen,0.016599999740719795,0.01360000018030405,-0.0029999995604157448,none
123,A,shrubland,tree_cover,0.18060000240802765,0.19259999692440033,0.01199999451637268,persistence
123,A,shrubland,grassland,0.11680000275373459,0.12319999933242798,0.00639999657869339,persistence
123,A,shrubland,cropland,0.07559999823570251,0.07909999787807465,0.0034999996423721313,persistence
123,A,shrubland,built_up,0.03700000047683716,0.03700000047683716,0.0,none
123,A,shrubland,bare_sparse_vegetation,0.08839999884366989,0.08889999985694885,0.0005000010132789612,persistence
123,A,shrubland,permanent_water,0.008200000040233135,0.009200000204145908,0.0010000001639127731,none
123,A,shrubland,snow_and_ice,0.010599999688565731,0.009600000455975533,-0.0009999992325901985,none
123,A,shrubland,herbaceous_wetland,0.05999999865889549,0.07410000264644623,0.014100003987550735,persistence
123,A,shrubland,moss_lichen,0.05139999836683273,0.03550000116229057,-0.01589999720454216,persistence
123,A,grassland,tree_cover,0.08070000261068344,0.08460000157356262,0.003899998962879181,persistence
123,A,grassland,shrubland,0.18799999356269836,0.1696999967098236,-0.018299996852874756,persistence
123,A,grassland,cropland,0.11879999935626984,0.13590000569820404,0.017100006341934204,persistence
123,A,grassland,built_up,0.0471000000834465,0.043699998408555984,-0.003400001674890518,none
123,A,grassland,bare_sparse_vegetation,0.11479999870061874,0.11900000274181366,0.004200004041194916,persistence
123,A,grassland,permanent_water,0.015799999237060547,0.015799999237060547,0.0,none
123,A,grassland,snow_and_ice,0.01899999938905239,0.017899999395012856,-0.0010999999940395355,none
123,A,grassland,herbaceous_wetland,0.09839999675750732,0.11140000075101852,0.0130000039935112,persistence
123,A,grassland,moss_lichen,0.0934000015258789,0.06849999725818634,-0.024900004267692566,attenuation
123,A,cropland,tree_cover,0.020400000736117363,0.01759999990463257,-0.0028000008314847946,none
123,A,cropland,shrubland,0.057500001043081284,0.05090000107884407,-0.006599999964237213,persistence
123,A,cropland,grassland,0.06870000064373016,0.061900001019239426,-0.006799999624490738,persistence
123,A,cropland,built_up,0.049400001764297485,0.04600000008940697,-0.003400001674890518,none
123,A,cropland,bare_sparse_vegetation,0.032600000500679016,0.04179999977350235,0.009199999272823334,none
123,A,cropland,permanent_water,0.0066999997943639755,0.005200000014156103,-0.0014999997802078724,none
123,A,cropland,snow_and_ice,0.0,0.0,0.0,none
123,A,cropland,herbaceous_wetland,0.03530000150203705,0.03830000013113022,0.00299999862909317,none
123,A,cropland,moss_lichen,0.00139999995008111,0.0019000000320374966,0.0005000000819563866,none
123,A,built_up,tree_cover,0.01850000023841858,0.0210999995470047,0.0025999993085861206,none
123,A,built_up,shrubland,0.015300000086426735,0.017799999564886093,0.002499999478459358,none
123,A,built_up,grassland,0.012000000104308128,0.010200000368058681,-0.0017999997362494469,none
123,A,built_up,cropland,0.03700000047683716,0.04039999842643738,0.0033999979496002197,none
123,A,built_up,bare_sparse_vegetation,0.04340000078082085,0.062199998646974564,0.018799997866153717,none
123,A,built_up,permanent_water,0.00860000029206276,0.005900000222027302,-0.0027000000700354576,none
123,A,built_up,snow_and_ice,0.0006000000284984708,9.999999747378752e-05,-0.0005000000237487257,none
123,A,built_up,herbaceous_wetland,0.002199999988079071,0.004100000020116568,0.0019000000320374966,none
123,A,built_up,moss_lichen,9.999999747378752e-05,9.999999747378752e-05,0.0,none
123,A,bare_sparse_vegetation,tree_cover,0.03799999877810478,0.03999999910593033,0.0020000003278255463,none
123,A,bare_sparse_vegetation,shrubland,0.07999999821186066,0.0729999989271164,-0.006999999284744263,persistence
123,A,bare_sparse_vegetation,grassland,0.08100000023841858,0.07680000364780426,-0.004199996590614319,persistence
123,A,bare_sparse_vegetation,cropland,0.06539999693632126,0.07419999688863754,0.008799999952316284,persistence
123,A,bare_sparse_vegetation,built_up,0.14169999957084656,0.1264999955892563,-0.015200003981590271,persistence
123,A,bare_sparse_vegetation,permanent_water,0.055799998342990875,0.04729999974370003,-0.008499998599290848,persistence
123,A,bare_sparse_vegetation,snow_and_ice,0.02630000002682209,0.030700000002980232,0.004399999976158142,none
123,A,bare_sparse_vegetation,herbaceous_wetland,0.04039999842643738,0.049400001764297485,0.009000003337860107,none
123,A,bare_sparse_vegetation,moss_lichen,0.05260000005364418,0.04470000043511391,-0.007899999618530273,persistence
123,A,permanent_water,tree_cover,0.016300000250339508,0.017500000074505806,0.001199999824166298,none
123,A,permanent_water,shrubland,0.007499999832361937,0.007799999788403511,0.0002999999560415745,none
123,A,permanent_water,grassland,0.004800000227987766,0.005100000184029341,0.0002999999560415745,none
123,A,permanent_water,cropland,0.009600000455975533,0.01360000018030405,0.003999999724328518,none
123,A,permanent_water,built_up,0.020600000396370888,0.01810000091791153,-0.002499999478459358,none
123,A,permanent_water,bare_sparse_vegetation,0.023900000378489494,0.027300000190734863,0.003399999812245369,none
123,A,permanent_water,snow_and_ice,0.014499999582767487,0.014100000262260437,-0.00039999932050704956,none
123,A,permanent_water,herbaceous_wetland,0.0689999982714653,0.06840000301599503,-0.0005999952554702759,persistence
123,A,permanent_water,moss_lichen,0.003800000064074993,0.004000000189989805,0.0002000001259148121,none
123,A,snow_and_ice,tree_cover,0.0066999997943639755,0.007699999958276749,0.0010000001639127731,none
123,A,snow_and_ice,shrubland,0.013199999928474426,0.013199999928474426,0.0,none
123,A,snow_and_ice,grassland,0.004600000102072954,0.010700000450015068,0.006100000347942114,none
123,A,snow_and_ice,cropland,0.0003000000142492354,0.00039999998989515007,9.999997564591467e-05,none
123,A,snow_and_ice,built_up,0.00139999995008111,0.000699999975040555,-0.000699999975040555,none
123,A,snow_and_ice,bare_sparse_vegetation,0.0071000000461936,0.007499999832361937,0.00039999978616833687,none
123,A,snow_and_ice,permanent_water,0.018799999728798866,0.01769999973475933,-0.0010999999940395355,none
123,A,snow_and_ice,herbaceous_wetland,0.026900000870227814,0.024399999529123306,-0.0025000013411045074,none
123,A,snow_and_ice,moss_lichen,0.06210000067949295,0.05090000107884407,-0.01119999960064888,persistence
123,A,herbaceous_wetland,tree_cover,0.01730000041425228,0.01810000091791153,0.0008000005036592484,none
123,A,herbaceous_wetland,shrubland,0.05530000105500221,0.0544000007212162,-0.0009000003337860107,persistence
123,A,herbaceous_wetland,grassland,0.041200000792741776,0.04690000042319298,0.005699999630451202,none
123,A,herbaceous_wetland,cropland,0.041600000113248825,0.04410000145435333,0.0025000013411045074,none
123,A,herbaceous_wetland,built_up,0.007699999958276749,0.006899999920278788,-0.000800000037997961,none
123,A,herbaceous_wetland,bare_sparse_vegetation,0.01850000023841858,0.021199999377131462,0.002699999138712883,none
123,A,herbaceous_wetland,permanent_water,0.08879999816417694,0.09179999679327011,0.00299999862909317,persistence
123,A,herbaceous_wetland,snow_and_ice,0.012600000016391277,0.01140000019222498,-0.001199999824166298,none
123,A,herbaceous_wetland,moss_lichen,0.062300000339746475,0.03539999946951866,-0.026900000870227814,attenuation
123,A,moss_lichen,tree_cover,0.00860000029206276,0.010099999606609344,0.001499999314546585,none
123,A,moss_lichen,shrubland,0.013799999840557575,0.016200000420212746,0.0024000005796551704,none
